,id_indicador,id_medico,score,pontuacao,pontuacao_arredondada,nome_indicador
180,19,54537,1-,1.0,,2013.019.01 FL - Proporção de hipertensos com PA em cada semestre
181,20,32270,0-,0.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
182,20,34306,1-,1.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
183,20,35968,1-,1.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
184,20,36082,0-,0.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
185,20,36147,1-,1.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
186,20,36162,1-,1.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
187,20,38123,0-,0.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
188,20,41375,0-,0.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
189,20,43090,1-,1.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
190,20,44258,1-,1.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
191,20,48486,0-,0.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
192,20,54537,0-,0.0,,"2013.020.01 FL - Proporção hipertensos < 65 A, com PA < 150/90"
193,23,32270,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
194,23,34306,1-,1.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
195,23,35968,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
196,23,36082,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
197,23,36147,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
198,23,36162,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
199,23,38123,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
200,23,41375,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
201,23,43090,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
202,23,44258,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
203,23,48486,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
204,23,54537,0-,0.0,,2013.023.01 FL - Proporção hipertensos com risco CV (3 A)
205,30,32270,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
206,30,34306,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
207,30,35968,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
208,30,36082,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
209,30,36147,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
210,30,36162,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
211,30,38123,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
212,30,41375,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
213,30,43090,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
214,30,44258,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
215,30,48486,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
216,30,54537,2,2.0,,"2013.030.01 FL - Proporção idosos ou doença crónica, c/ vac. gripe"
217,31,32270,1-,1.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
218,31,34306,1-,1.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
219,31,35968,0-,0.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
220,31,36082,0-,0.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
221,31,36147,0-,0.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
222,31,36162,1-,1.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
223,31,38123,1-,1.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
224,31,41375,0-,0.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
225,31,43090,2,2.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
226,31,44258,1-,1.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
227,31,48486,1-,1.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
228,31,54537,1-,1.0,,"2013.031.01 FL - Proporção crianças 7A, c/ peso e altura [5; 7[A"
229,32,32270,1-,1.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
230,32,34306,0-,0.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
231,32,35968,1-,1.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
232,32,36082,0-,0.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
233,32,36147,0-,0.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
234,32,36162,0-,0.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
235,32,38123,1-,1.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
236,32,41375,0-,0.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
237,32,43090,0-,0.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
238,32,44258,1-,1.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
239,32,48486,2,2.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
240,32,54537,1-,1.0,,"2013.032.01 FL - Proporção jovens 14A, c/ peso e altura [11; 14[A"
241,33,32270,2,2.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
242,33,34306,2,2.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
243,33,35968,1-,1.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
244,33,36082,1-,1.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
245,33,36147,1-,1.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
246,33,36162,0-,0.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
247,33,38123,0-,0.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
248,33,41375,1-,1.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
249,33,43090,1-,1.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
250,33,44258,0-,0.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
251,33,48486,2,2.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
252,33,54537,1-,1.0,,"2013.033.01 FL - Proporção utentes >= 14A, c/ IMC últimos 3 anos"
253,34,32270,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
254,34,34306,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
255,34,35968,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
256,34,36082,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
257,34,36147,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
258,34,36162,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
259,34,38123,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
260,34,41375,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
261,34,43090,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
262,34,44258,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
263,34,48486,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
264,34,54537,0-,0.0,,"2013.034.01 FL - Proporção obesos >=14A, c/ cons. vigil. obesid. 2A"
265,35,32270,1-,1.0,,2013.035.01 FL - Proporção DM com exame pés último ano
266,35,34306,0-,0.0,,2013.035.01 FL - Proporção DM com exame pés último ano
267,35,35968,0-,0.0,,2013.035.01 FL - Proporção DM com exame pés último ano
268,35,36082,0-,0.0,,2013.035.01 FL - Proporção DM com exame pés último ano
269,35,36147,1-,1.0,,2013.035.01 FL - Proporção DM com exame pés último ano
270,35,36162,0-,0.0,,2013.035.01 FL - Proporção DM com exame pés último ano
271,35,38123,1-,1.0,,2013.035.01 FL - Proporção DM com exame pés último ano
272,35,41375,1-,1.0,,2013.035.01 FL - Proporção DM com exame pés último ano
273,35,43090,1-,1.0,,2013.035.01 FL - Proporção DM com exame pés último ano
274,35,44258,0-,0.0,,2013.035.01 FL - Proporção DM com exame pés último ano
275,35,48486,0-,0.0,,2013.035.01 FL - Proporção DM com exame pés último ano
276,35,54537,0-,0.0,,2013.035.01 FL - Proporção DM com exame pés último ano
277,36,32270,2,2.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
278,36,34306,1-,1.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
279,36,35968,0-,0.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
280,36,36082,1-,1.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
281,36,36147,2,2.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
282,36,36162,1-,1.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
283,36,38123,2,2.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
284,36,41375,2,2.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
285,36,43090,2,2.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
286,36,44258,0-,0.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
287,36,48486,1-,1.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
288,36,54537,0-,0.0,,2013.036.01 FL - Proporção utentes DM com registo de GRT
289,37,32270,1-,1.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
290,37,34306,0-,0.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
291,37,35968,0-,0.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
292,37,36082,0-,0.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
293,37,36147,1-,1.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
294,37,36162,0-,0.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
295,37,38123,1-,1.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
296,37,41375,1-,1.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
297,37,43090,1-,1.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
298,37,44258,0-,0.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
299,37,48486,1-,1.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
300,37,54537,0-,0.0,,2013.037.01 FL - Proporção DM c/ cons. enf. vigil. DM último ano
301,38,32270,1-,1.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
302,38,34306,0-,0.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
303,38,35968,1-,1.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
304,38,36082,0-,0.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
305,38,36147,1-,1.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
306,38,36162,0-,0.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
307,38,38123,0-,0.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
308,38,41375,1-,1.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
309,38,43090,0-,0.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
310,38,44258,1-,1.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
311,38,48486,1-,1.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
312,38,54537,1-,1.0,,2013.038.01 FL - Proporção DM c/ 1 HbA1c por semestre
313,39,32270,1-,1.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
314,39,34306,1-,1.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
315,39,35968,1-,1.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
316,39,36082,1-,1.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
317,39,36147,2,2.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
318,39,36162,0-,0.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
319,39,38123,1-,1.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
320,39,41375,2,2.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
321,39,43090,0-,0.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
322,39,44258,1-,1.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
323,39,48486,1-,1.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
324,39,54537,2,2.0,,"2013.039.01 FL - Proporção DM c/ última HbA1c <= 8,0%"
325,40,32270,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
326,40,34306,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
327,40,35968,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
328,40,36082,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
329,40,36147,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
330,40,36162,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
331,40,38123,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
332,40,41375,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
333,40,43090,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
334,40,44258,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
335,40,48486,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
336,40,54537,0-,0.0,,2013.040.01 FL - Proporção DM c/ exame oftalmológico último ano
337,44,32270,1-,1.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
338,44,34306,2,2.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
339,44,35968,1-,1.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
340,44,36082,1-,1.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
341,44,36147,2,2.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
342,44,36162,1-,1.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
343,44,38123,0-,0.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
344,44,41375,2,2.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
345,44,43090,0-,0.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
346,44,44258,0-,0.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
347,44,48486,1-,1.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
348,44,54537,0-,0.0,,"2013.044.01 FL - Proporção mulheres [50; 70[ A, c/ mamogr. (2 anos)"
349,45,32270,0-,0.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
350,45,34306,1-,1.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
351,45,35968,0-,0.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
352,45,36082,0-,0.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
353,45,36147,1-,1.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
354,45,36162,0-,0.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
355,45,38123,0-,0.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
356,45,41375,1-,1.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
357,45,43090,0-,0.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
358,45,44258,0-,0.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
359,45,48486,0-,0.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
360,45,54537,0-,0.0,,2013.045.01 FL - Prop. mulheres 25-60 anos c/ rastr. c. colo út.
361,46,32270,1-,1.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
362,46,34306,1-,1.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
363,46,35968,1-,1.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
364,46,36082,0-,0.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
365,46,36147,1-,1.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
366,46,36162,1-,1.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
367,46,38123,0-,0.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
368,46,41375,1-,1.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
369,46,43090,1-,1.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
370,46,44258,1-,1.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
371,46,48486,1-,1.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
372,46,54537,1-,1.0,,"2013.046.01 FL - Proporção utentes [50; 75[A, c/ rastreio cancro CR"
373,49,32270,0-,0.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
374,49,34306,0-,0.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
375,49,35968,1-,1.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
376,49,36082,0-,0.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
377,49,36147,1-,1.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
378,49,36162,0-,0.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
379,49,38123,0-,0.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
380,49,41375,0-,0.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
381,49,43090,0-,0.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
382,49,44258,1-,1.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
383,49,48486,1-,1.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
384,49,54537,2,2.0,,"2013.049.01 FL - Proporção utentes c/ DPOC, c/ FeV1 em 3 anos"
385,53,32270,1-,1.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
386,53,34306,1-,1.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
387,53,35968,1-,1.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
388,53,36082,1-,1.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
389,53,36147,0-,0.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
390,53,36162,0-,0.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
391,53,38123,0-,0.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
392,53,41375,1-,1.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
393,53,43090,1-,1.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
394,53,44258,0-,0.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
395,53,48486,1-,1.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
396,53,54537,1-,1.0,,"2013.053.01 FL - Proporção utentes >=14A, c/ registo consumo álcool"
397,54,32270,0-,0.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
398,54,34306,1-,1.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
399,54,35968,0-,0.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
400,54,36082,1-,1.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
401,54,36147,1-,1.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
402,54,36162,1-,1.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
403,54,38123,0-,0.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
404,54,41375,2,2.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
405,54,43090,1-,1.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
406,54,44258,2,2.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
407,54,48486,2,2.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
408,54,54537,2,2.0,,"2013.054.01 FL - Proporção utentes consum. álcool, c/ consulta 3A"
409,57,32270,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
410,57,34306,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
411,57,35968,1-,1.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
412,57,36082,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
413,57,36147,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
414,57,36162,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
415,57,38123,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
416,57,41375,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
417,57,43090,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
418,57,44258,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
419,57,48486,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
420,57,54537,2,2.0,,2013.057.01 FL - Proporção RN com TSHPKU realizado até ao 6º dia
421,59,32270,1-,1.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
422,59,34306,2,2.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
423,59,35968,2,2.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
424,59,36082,0-,0.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
425,59,36147,0-,0.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
426,59,36162,2,2.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
427,59,38123,0-,0.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
428,59,41375,2,2.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
429,59,43090,1-,1.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
430,59,44258,1-,1.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
431,59,48486,2,2.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
432,59,54537,2,2.0,,"2013.059.01 FL - Proporção crianças 2 anos, c/ peso e altura 1 ano"
433,63,32270,1-,1.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
434,63,34306,1-,1.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
435,63,35968,1-,1.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
436,63,36082,0-,0.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
437,63,36147,0-,0.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
438,63,36162,1-,1.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
439,63,38123,0-,0.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
440,63,41375,0-,0.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
441,63,43090,2,2.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
442,63,44258,0-,0.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
443,63,48486,1-,1.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
444,63,54537,0-,0.0,,"2013.063.01 FL - Proporção crianças 7A, c/ cons. méd. vig. e PNV"
445,91,32270,1-,1.0,,"2013.091.01 FL - Proporção DM < 65 A, c/ HbA1c <= 6,5 %"
446,91,34306,1-,1.0,,"2013.091.01 FL - Proporção DM < 65 A, c/ HbA1c <= 6,5 %"
447,91,35968,1-,1.0,,"2013.091.01 FL - Proporção DM < 65 A, c/ HbA1c <= 6,5 %"
448,91,36082,0-,0.0,,"2013.091.01 FL - Proporção DM < 65 A, c/ HbA1c <= 6,5 %"
449,91,36147,2,2.0,,"2013.091.01 FL - Proporção DM < 65 A, c/ HbA1c <= 6,5 %"
450,91,36162,1-,1.0,,"2013.091.01 FL - Proporção DM < 65 A, c/ HbA1c <= 6,5 %"
451,91,38123,1-,1.0,,"2013.091.01 FL - Proporção DM < 65 A, c/ HbA1c <= 6,5 %"
